Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Warehouse,Region,Quantity_Ordered,Quantity_Sold,Unit_Cost,Unit_Price,Inventory_Level,Reorder_Level,Lead_Time_Days,Delivery_Days,Order_Status,Shipping_Cost,Defective_Units
ORD106078,2025-02-20,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Bengaluru WH,South,12,0,83.88,149.42,46,19,12,,Pending,160.75,0
ORD106079,2025-07-07,P017,Water Bottle,Accessories,S004,Reliable Traders,Hyderabad WH,South,27,27,181.45,358.03,51,37,10,12,Completed,234.46,0
ORD106080,2025-02-05,P003,USB-C Cable,Electronics,S006,National Distributors,Mumbai WH,West,19,13,120.59,245.81,37,29,8,11,Completed,138.04,1
ORD106081,2025-12-13,P001,Wireless Mouse,Electronics,S004,Reliable Traders,Hyderabad WH,South,26,19,86.05,151.42,51,29,2,1,Completed,317.04,0
ORD106082,2025-09-27,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Delhi WH,North,20,19,56.84,98.52,106,69,11,12,Completed,278.95,1
ORD106083,2025-08-31,P002,Mechanical Keyboard,Electronics,S005,Urban Supply Co,Mumbai WH,West,9,9,1593.02,2420.31,29,16,13,15,Completed,94.0,0
ORD106084,2025-11-23,P002,Mechanical Keyboard,Electronics,S003,Metro Wholesale,Delhi WH,North,8,7,1378.14,2247.48,22,15,14,15,Completed,155.61,0
ORD106085,2025-06-04,P016,Laptop Sleeve,Accessories,S001,TechSource India,Mumbai WH,West,11,11,369.33,716.42,72,26,7,10,Completed,172.0,0
ORD106086,2025-11-10,P011,Notebook Pack,Stationery,S002,Prime Components,Pune WH,West,30,28,89.06,189.68,115,50,7,6,Completed,221.93,0
ORD106087,2025-01-28,P004,Bluetooth Speaker,Electronics,S007,Global Goods India,Bengaluru WH,South,5,4,996.31,1547.97,21,18,7,7,Completed,97.52,0
ORD106088,2025-10-19,P007,Office Chair,Furniture,S006,National Distributors,Pune WH,West,10,10,4856.27,7110.24,21,9,5,6,Completed,156.96,0
ORD106089,2025-02-12,P015,Backpack,Accessories,S001,TechSource India,Bengaluru WH,South,10,10,689.29,1288.72,67,22,2,3,Completed,131.08,0
ORD106090,2025-02-14,P001,Wireless Mouse,Electronics,S004,Reliable Traders,Hyderabad WH,South,18,12,85.59,143.07,13,21,15,16,Completed,177.03,0
ORD106091,2025-09-28,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Pune WH,West,14,11,1524.67,2342.62,31,9,4,2,Completed,114.82,0
ORD106092,2025-09-14,P013,Marker Set,Stationery,S007,Global Goods India,Delhi WH,North,13,1,113.06,193.75,19,27,13,,Pending,155.8,0
ORD106093,2025-04-25,P012,Ball Pen Pack,Stationery,S001,TechSource India,Mumbai WH,West,15,14,57.58,99.05,249,72,12,13,Completed,242.95,0
ORD106094,2025-02-25,P020,Yoga Mat,Sports,S007,Global Goods India,Bengaluru WH,South,17,15,429.34,821.39,12,24,10,8,Completed,240.54,0
ORD106095,2025-04-17,P008,Study Table,Furniture,S007,Global Goods India,Delhi WH,North,3,2,3171.95,5196.13,12,7,10,10,Completed,97.75,0
ORD106096,2025-06-19,P001,Wireless Mouse,Electronics,S001,TechSource India,Delhi WH,North,14,14,87.35,150.42,56,26,15,14,Completed,226.63,0
ORD106097,2025-03-26,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Delhi WH,North,25,22,90.62,183.98,25,32,7,10,Completed,181.01,0
ORD106098,2025-12-07,P013,Marker Set,Stationery,S001,TechSource India,Mumbai WH,West,15,11,110.97,200.16,40,27,15,15,Completed,156.05,0
ORD106099,2025-11-23,P003,USB-C Cable,Electronics,S006,National Distributors,Mumbai WH,West,27,27,121.26,253.42,161,52,13,11,Completed,378.6,1
ORD106100,2025-05-27,P011,Notebook Pack,Stationery,S007,Global Goods India,Bengaluru WH,South,18,1,89.87,188.47,87,54,7,,Pending,277.38,0
ORD106101,2025-04-22,P003,USB-C Cable,Electronics,S002,Prime Components,Mumbai WH,West,21,21,121.14,252.87,51,46,9,8,Completed,279.03,1
ORD106102,2025-03-14,P017,Water Bottle,Accessories,S003,Metro Wholesale,Hyderabad WH,South,19,17,166.37,344.38,104,41,9,11,Completed,241.66,0
ORD106103,2025-03-06,P017,Water Bottle,Accessories,S005,Urban Supply Co,Bengaluru WH,South,24,19,184.33,360.51,55,36,13,12,Completed,229.75,0
ORD106104,2025-02-01,P010,Desk Lamp,Furniture,S001,TechSource India,Delhi WH,North,18,13,682.58,1077.51,27,26,11,13,Completed,131.32,0
ORD106105,2025-05-14,P020,Yoga Mat,Sports,S003,Metro Wholesale,Delhi WH,North,18,16,457.49,820.34,26,20,6,7,Completed,238.45,0
ORD106106,2025-11-22,P020,Yoga Mat,Sports,S002,Prime Components,Mumbai WH,West,22,15,456.95,792.41,23,29,3,2,Completed,145.87,0
ORD106107,2025-09-16,P003,USB-C Cable,Electronics,S001,TechSource India,Delhi WH,North,16,13,114.75,245.56,68,36,12,15,Completed,152.36,0
ORD106108,2025-01-20,P008,Study Table,Furniture,S006,National Distributors,Delhi WH,North,3,3,3157.12,4877.21,20,8,8,8,Completed,80.27,0
ORD106109,2025-05-31,P012,Ball Pen Pack,Stationery,S006,National Distributors,Hyderabad WH,South,30,26,52.22,102.33,117,62,10,10,Completed,273.56,0
ORD106110,2025-05-01,P002,Mechanical Keyboard,Electronics,S001,TechSource India,Mumbai WH,West,7,6,1469.24,2353.26,5,12,9,9,Completed,100.54,0
ORD106111,2025-10-06,P008,Study Table,Furniture,S002,Prime Components,Bengaluru WH,South,9,7,3364.02,4847.46,19,6,15,18,Completed,108.13,0
ORD106112,2025-07-11,P005,Power Bank,Electronics,S001,TechSource India,Hyderabad WH,South,14,12,739.63,1203.61,9,18,4,4,Completed,117.22,0
ORD106113,2025-09-06,P019,Running Shoes,Sports,S008,Apex Supplies,Mumbai WH,West,3,3,1839.36,3030.14,38,12,11,11,Completed,78.69,0
ORD106114,2025-01-25,P009,Bookshelf,Furniture,S005,Urban Supply Co,Hyderabad WH,South,6,5,2680.0,4351.47,8,5,10,9,Completed,89.57,0
ORD106115,2025-05-10,P015,Backpack,Accessories,S005,Urban Supply Co,Mumbai WH,West,16,15,657.25,1315.58,36,16,8,10,Completed,127.43,0
ORD106116,2025-05-11,P008,Study Table,Furniture,S001,TechSource India,Pune WH,West,5,4,3325.35,5194.47,12,7,13,16,Completed,78.48,0
ORD106117,2025-11-15,P003,USB-C Cable,Electronics,S001,TechSource India,Pune WH,West,16,10,121.46,248.25,118,36,14,16,Completed,95.2,0
ORD106118,2025-10-04,P017,Water Bottle,Accessories,S008,Apex Supplies,Bengaluru WH,South,25,25,178.41,336.53,122,41,15,14,Completed,354.64,0
ORD106119,2025-01-27,P001,Wireless Mouse,Electronics,S008,Apex Supplies,Bengaluru WH,South,13,12,85.66,146.62,41,19,10,10,Completed,162.93,1
ORD106120,2025-03-02,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Mumbai WH,West,7,7,88.36,154.11,34,19,10,8,Completed,118.46,0
ORD106121,2025-09-25,P007,Office Chair,Furniture,S002,Prime Components,Hyderabad WH,South,10,9,5022.1,7084.48,21,7,11,14,Completed,76.14,1
ORD106122,2025-05-12,P014,Printer Paper,Stationery,S001,TechSource India,Hyderabad WH,South,20,16,215.19,327.46,46,25,15,13,Completed,154.95,0
ORD106123,2025-07-04,P007,Office Chair,Furniture,S007,Global Goods India,Delhi WH,North,6,6,4945.35,7046.7,29,11,4,6,Completed,88.85,1
ORD106124,2025-05-20,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Delhi WH,North,19,19,91.14,150.0,48,19,13,13,Completed,255.63,0
ORD106125,2025-04-27,P006,LED Monitor,Electronics,S003,Metro Wholesale,Bengaluru WH,South,5,1,7163.51,9870.2,16,7,15,,Pending,92.38,0
ORD106126,2025-02-15,P004,Bluetooth Speaker,Electronics,S001,TechSource India,Delhi WH,North,10,8,898.3,1553.25,21,16,10,12,Completed,118.68,0
ORD106127,2025-05-29,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Mumbai WH,West,17,17,82.7,152.13,11,20,11,11,Completed,120.08,0
ORD106128,2025-10-17,P011,Notebook Pack,Stationery,S008,Apex Supplies,Pune WH,West,24,20,95.61,176.68,146,49,11,14,Completed,211.46,0
ORD106129,2025-08-02,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Bengaluru WH,South,12,0,1345.87,2311.43,33,10,15,,Pending,201.5,0
ORD106130,2025-03-05,P005,Power Bank,Electronics,S006,National Distributors,Pune WH,West,14,12,715.11,1234.35,39,25,12,14,Completed,121.74,0
ORD106131,2025-04-10,P013,Marker Set,Stationery,S001,TechSource India,Pune WH,West,19,13,101.03,191.27,49,23,12,12,Completed,108.33,0
ORD106132,2025-09-17,P015,Backpack,Accessories,S007,Global Goods India,Bengaluru WH,South,11,0,678.8,1278.9,35,25,13,,Cancelled,100.48,0
ORD106133,2025-08-09,P005,Power Bank,Electronics,S006,National Distributors,Mumbai WH,West,16,12,680.12,1219.62,40,20,12,10,Completed,202.75,0
ORD106134,2025-12-29,P007,Office Chair,Furniture,S007,Global Goods India,Mumbai WH,West,4,3,4663.01,6925.79,30,10,11,12,Completed,112.52,0
ORD106135,2025-07-12,P004,Bluetooth Speaker,Electronics,S002,Prime Components,Bengaluru WH,South,12,11,912.59,1537.46,33,13,9,12,Completed,177.47,0
ORD106136,2025-12-13,P019,Running Shoes,Sports,S007,Global Goods India,Hyderabad WH,South,6,5,1819.65,2999.37,59,21,2,1,Completed,82.22,0
ORD106137,2025-10-07,P003,USB-C Cable,Electronics,S006,National Distributors,Pune WH,West,19,15,123.14,257.46,102,52,4,5,Completed,247.81,2
ORD106138,2025-11-15,P003,USB-C Cable,Electronics,S007,Global Goods India,Mumbai WH,West,28,28,116.05,248.0,78,46,3,3,Completed,194.28,1
ORD106139,2025-03-07,P010,Desk Lamp,Furniture,S002,Prime Components,Mumbai WH,West,18,1,650.41,1123.23,31,17,2,,Pending,213.92,0
ORD106140,2025-05-23,P003,USB-C Cable,Electronics,S007,Global Goods India,Mumbai WH,West,22,22,121.46,246.33,48,46,6,4,Completed,250.87,0
ORD106141,2025-05-10,P003,USB-C Cable,Electronics,S001,TechSource India,Pune WH,West,14,0,115.75,244.07,76,42,6,,Cancelled,180.21,0
ORD106142,2025-02-06,P002,Mechanical Keyboard,Electronics,S002,Prime Components,Mumbai WH,West,7,7,1540.53,2338.51,33,11,4,4,Completed,130.56,0
ORD106143,2025-01-21,P013,Marker Set,Stationery,S002,Prime Components,Pune WH,West,14,0,109.8,203.37,72,34,4,,Cancelled,91.48,0
ORD106144,2025-09-22,P012,Ball Pen Pack,Stationery,S002,Prime Components,Hyderabad WH,South,33,24,55.72,99.54,70,70,2,1,Completed,166.96,0
ORD106145,2025-04-08,P013,Marker Set,Stationery,S006,National Distributors,Mumbai WH,West,15,13,104.29,198.4,42,26,9,11,Completed,197.16,0
ORD106146,2025-05-03,P016,Laptop Sleeve,Accessories,S008,Apex Supplies,Mumbai WH,West,13,13,343.42,702.78,31,22,3,3,Completed,179.36,1
ORD106147,2025-03-31,P006,LED Monitor,Electronics,S008,Apex Supplies,Delhi WH,North,6,0,7204.11,10066.18,21,7,7,,Pending,102.24,0
ORD106148,2025-04-22,P018,Desk Organizer,Accessories,S001,TechSource India,Bengaluru WH,South,22,22,137.46,313.85,76,40,13,12,Completed,224.72,0
ORD106149,2025-06-16,P015,Backpack,Accessories,S008,Apex Supplies,Mumbai WH,West,12,9,754.36,1354.91,46,16,9,9,Completed,142.69,0
ORD106150,2025-11-22,P016,Laptop Sleeve,Accessories,S001,TechSource India,Mumbai WH,West,21,21,344.09,687.29,36,31,6,5,Completed,274.16,1
ORD106151,2025-02-17,P015,Backpack,Accessories,S006,National Distributors,Pune WH,West,12,11,733.93,1281.28,54,25,15,13,Completed,123.19,0
ORD106152,2025-02-09,P007,Office Chair,Furniture,S002,Prime Components,Mumbai WH,West,3,0,4402.86,7110.99,8,8,6,,Pending,98.22,0
ORD106153,2025-04-26,P005,Power Bank,Electronics,S007,Global Goods India,Mumbai WH,West,9,6,678.95,1197.6,23,16,11,9,Completed,126.38,0
ORD106154,2025-09-22,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Bengaluru WH,South,16,0,649.8,1123.65,29,25,7,,Pending,229.22,0
ORD106155,2025-10-02,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Mumbai WH,West,12,10,1404.87,2298.39,46,16,10,11,Completed,167.5,1
ORD106156,2025-10-20,P010,Desk Lamp,Furniture,S005,Urban Supply Co,Hyderabad WH,South,12,8,627.98,1128.0,60,23,4,3,Completed,140.32,0
ORD106157,2025-09-04,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Delhi WH,North,15,14,84.54,149.07,100,35,15,17,Completed,185.43,0
ORD106158,2025-04-06,P001,Wireless Mouse,Electronics,S004,Reliable Traders,Bengaluru WH,South,16,15,83.73,143.49,29,25,12,14,Completed,135.54,1
ORD106159,2025-08-28,P019,Running Shoes,Sports,S002,Prime Components,Hyderabad WH,South,13,11,1794.69,2957.99,32,15,4,4,Completed,180.43,1
ORD106160,2025-06-09,P014,Printer Paper,Stationery,S005,Urban Supply Co,Mumbai WH,West,19,18,222.87,364.62,56,32,4,2,Completed,157.57,0
ORD106161,2025-09-06,P012,Ball Pen Pack,Stationery,S006,National Distributors,Delhi WH,North,31,21,54.88,101.03,120,48,5,6,Completed,337.3,0
ORD106162,2025-07-09,P007,Office Chair,Furniture,S002,Prime Components,Delhi WH,North,6,6,4636.9,7063.45,17,6,14,13,Completed,130.32,0
ORD106163,2025-12-05,P012,Ball Pen Pack,Stationery,S002,Prime Components,Delhi WH,North,34,25,53.5,96.77,250,72,6,6,Completed,468.86,1
ORD106164,2025-10-08,P018,Desk Organizer,Accessories,S004,Reliable Traders,Mumbai WH,West,15,14,131.25,300.48,75,39,2,4,Completed,243.25,0
ORD106165,2025-12-24,P014,Printer Paper,Stationery,S007,Global Goods India,Delhi WH,North,18,1,219.57,357.89,124,42,5,,Pending,258.81,0
ORD106166,2025-11-15,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Pune WH,West,27,19,55.72,97.48,40,57,10,10,Completed,273.95,0
ORD106167,2025-06-30,P010,Desk Lamp,Furniture,S004,Reliable Traders,Mumbai WH,West,12,11,636.69,1070.93,89,26,8,10,Completed,119.02,0
ORD106168,2025-05-23,P007,Office Chair,Furniture,S008,Apex Supplies,Hyderabad WH,South,5,5,4811.44,7053.93,8,7,6,8,Completed,95.47,0
ORD106169,2025-04-12,P014,Printer Paper,Stationery,S003,Metro Wholesale,Delhi WH,North,15,0,205.03,350.28,89,37,5,,Pending,197.64,0
ORD106170,2025-05-07,P020,Yoga Mat,Sports,S003,Metro Wholesale,Mumbai WH,West,9,9,454.91,815.24,77,34,10,8,Completed,158.02,0
ORD106171,2025-03-13,P010,Desk Lamp,Furniture,S007,Global Goods India,Bengaluru WH,South,14,0,632.64,1140.5,79,25,12,,Pending,187.59,0
ORD106172,2025-05-08,P008,Study Table,Furniture,S005,Urban Supply Co,Bengaluru WH,South,5,4,3213.05,5005.84,17,9,9,11,Completed,103.08,0
ORD106173,2025-11-15,P010,Desk Lamp,Furniture,S001,TechSource India,Bengaluru WH,South,11,8,666.83,1117.83,56,19,9,11,Completed,121.73,0
ORD106174,2025-03-13,P010,Desk Lamp,Furniture,S002,Prime Components,Mumbai WH,West,12,0,660.03,1155.3,75,29,7,,Cancelled,112.64,0
ORD106175,2025-11-16,P020,Yoga Mat,Sports,S008,Apex Supplies,Delhi WH,North,15,12,451.59,789.63,14,31,7,7,Completed,195.56,0
ORD106176,2025-01-21,P015,Backpack,Accessories,S007,Global Goods India,Pune WH,West,14,14,715.23,1275.05,47,22,12,12,Completed,199.18,0
ORD106177,2025-03-01,P007,Office Chair,Furniture,S008,Apex Supplies,Delhi WH,North,5,5,4690.13,6992.45,5,9,6,8,Completed,124.94,0
ORD106178,2025-11-20,P008,Study Table,Furniture,S004,Reliable Traders,Bengaluru WH,South,5,5,3142.14,5001.25,15,8,2,1,Completed,85.41,0
ORD106179,2025-07-11,P010,Desk Lamp,Furniture,S005,Urban Supply Co,Bengaluru WH,South,12,0,631.56,1106.59,45,29,13,,Cancelled,136.8,0
ORD106180,2025-04-24,P001,Wireless Mouse,Electronics,S002,Prime Components,Delhi WH,North,15,15,83.43,144.76,73,34,11,11,Completed,133.98,0
ORD106181,2025-03-12,P011,Notebook Pack,Stationery,S006,National Distributors,Hyderabad WH,South,18,11,87.21,181.33,56,49,10,13,Completed,195.1,0
ORD106182,2025-01-05,P016,Laptop Sleeve,Accessories,S005,Urban Supply Co,Bengaluru WH,South,17,15,358.18,714.78,89,29,9,8,Completed,125.13,0
ORD106183,2025-03-16,P014,Printer Paper,Stationery,S001,TechSource India,Bengaluru WH,South,23,18,212.91,357.85,74,33,5,4,Completed,335.74,0
ORD106184,2025-02-22,P003,USB-C Cable,Electronics,S007,Global Goods India,Bengaluru WH,South,20,20,111.28,245.22,129,41,3,5,Completed,246.58,0
ORD106185,2025-09-07,P015,Backpack,Accessories,S004,Reliable Traders,Bengaluru WH,South,11,11,718.47,1306.34,26,14,2,4,Completed,118.46,0
ORD106186,2025-12-10,P015,Backpack,Accessories,S008,Apex Supplies,Mumbai WH,West,12,12,709.48,1308.79,58,24,15,18,Completed,196.59,0
ORD106187,2025-04-02,P005,Power Bank,Electronics,S008,Apex Supplies,Bengaluru WH,South,16,13,707.68,1205.96,75,23,14,15,Completed,222.42,0
ORD106188,2025-01-23,P013,Marker Set,Stationery,S004,Reliable Traders,Pune WH,West,12,11,104.79,201.07,79,35,14,17,Completed,151.3,0
ORD106189,2025-12-28,P012,Ball Pen Pack,Stationery,S001,TechSource India,Delhi WH,North,37,29,55.71,96.7,100,70,12,11,Completed,399.87,1
ORD106190,2025-09-09,P017,Water Bottle,Accessories,S002,Prime Components,Pune WH,West,24,24,183.3,349.52,99,30,11,13,Completed,162.83,0
ORD106191,2025-05-25,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Hyderabad WH,South,21,18,119.66,252.22,24,36,4,7,Completed,118.03,0
ORD106192,2025-10-12,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Mumbai WH,West,28,0,125.94,250.52,158,50,14,,Cancelled,374.16,0
ORD106193,2025-09-11,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Delhi WH,North,25,17,92.84,182.28,28,51,6,8,Completed,282.71,2
ORD106194,2025-09-30,P001,Wireless Mouse,Electronics,S008,Apex Supplies,Pune WH,West,22,19,85.51,145.34,58,23,2,1,Completed,128.54,1
ORD106195,2025-03-03,P009,Bookshelf,Furniture,S006,National Distributors,Mumbai WH,West,7,6,2751.95,4106.45,15,6,15,15,Completed,87.39,0
ORD106196,2025-05-02,P016,Laptop Sleeve,Accessories,S002,Prime Components,Hyderabad WH,South,17,17,343.49,686.06,8,20,7,9,Completed,239.28,0
ORD106197,2025-07-09,P003,USB-C Cable,Electronics,S006,National Distributors,Bengaluru WH,South,28,0,114.12,251.39,42,33,14,,Pending,297.93,0
ORD106198,2025-08-21,P010,Desk Lamp,Furniture,S001,TechSource India,Bengaluru WH,South,16,11,641.68,1082.84,32,17,4,3,Completed,220.73,0
ORD106199,2025-07-22,P020,Yoga Mat,Sports,S001,TechSource India,Mumbai WH,West,32,29,473.91,799.57,14,28,8,7,Completed,380.43,1
ORD106200,2025-04-13,P011,Notebook Pack,Stationery,S006,National Distributors,Delhi WH,North,19,0,89.23,171.8,142,48,12,,Pending,215.73,0
ORD106201,2025-05-15,P011,Notebook Pack,Stationery,S002,Prime Components,Delhi WH,North,28,28,93.85,176.12,149,49,11,11,Completed,291.44,0
ORD106202,2025-06-01,P012,Ball Pen Pack,Stationery,S004,Reliable Traders,Bengaluru WH,South,28,24,54.13,101.82,159,67,9,7,Completed,246.63,1
ORD106203,2025-01-28,P003,USB-C Cable,Electronics,S007,Global Goods India,Hyderabad WH,South,18,10,126.52,249.97,56,32,3,5,Completed,207.01,0
ORD106204,2025-10-30,P003,USB-C Cable,Electronics,S004,Reliable Traders,Bengaluru WH,South,18,1,121.0,250.79,74,33,10,,Pending,156.31,0
ORD106205,2025-08-25,P014,Printer Paper,Stationery,S002,Prime Components,Hyderabad WH,South,26,0,209.63,346.86,60,27,8,,Cancelled,262.45,0
ORD106206,2025-08-09,P008,Study Table,Furniture,S008,Apex Supplies,Bengaluru WH,South,5,1,3267.22,4914.72,13,8,8,,Pending,89.85,0
ORD106207,2025-10-06,P005,Power Bank,Electronics,S003,Metro Wholesale,Bengaluru WH,South,10,10,727.47,1203.99,73,22,8,10,Completed,165.76,0
ORD106208,2025-06-20,P001,Wireless Mouse,Electronics,S006,National Distributors,Bengaluru WH,South,9,7,86.17,145.78,75,24,11,12,Completed,165.27,1
ORD106209,2025-08-03,P017,Water Bottle,Accessories,S002,Prime Components,Mumbai WH,West,23,20,178.22,352.58,50,50,9,8,Completed,263.45,0
ORD106210,2025-09-08,P001,Wireless Mouse,Electronics,S002,Prime Components,Delhi WH,North,8,5,76.85,154.62,59,29,14,14,Completed,98.1,0
ORD106211,2025-08-25,P015,Backpack,Accessories,S007,Global Goods India,Bengaluru WH,South,16,13,675.1,1328.45,27,27,14,14,Completed,246.8,1
ORD106212,2025-09-27,P008,Study Table,Furniture,S008,Apex Supplies,Mumbai WH,West,3,3,3175.65,5091.16,7,5,4,2,Completed,77.13,0
ORD106213,2025-01-26,P012,Ball Pen Pack,Stationery,S001,TechSource India,Mumbai WH,West,31,24,56.15,100.9,63,53,9,9,Completed,266.6,0
ORD106214,2025-12-05,P004,Bluetooth Speaker,Electronics,S008,Apex Supplies,Mumbai WH,West,9,7,921.76,1577.88,29,14,8,8,Completed,114.01,0
ORD106215,2025-07-11,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Hyderabad WH,South,22,17,124.38,243.28,93,40,8,8,Completed,227.9,0
ORD106216,2025-10-07,P011,Notebook Pack,Stationery,S008,Apex Supplies,Mumbai WH,West,39,32,87.84,186.88,65,46,7,6,Completed,482.44,2
ORD106217,2025-01-15,P014,Printer Paper,Stationery,S005,Urban Supply Co,Mumbai WH,West,22,22,203.62,363.56,68,36,15,16,Completed,253.34,1
ORD106218,2025-06-24,P003,USB-C Cable,Electronics,S007,Global Goods India,Delhi WH,North,17,16,120.14,229.44,21,33,9,10,Completed,229.22,0
ORD106219,2025-06-15,P010,Desk Lamp,Furniture,S001,TechSource India,Hyderabad WH,South,15,0,642.64,1127.26,60,28,15,,Cancelled,126.74,0
ORD106220,2025-03-21,P010,Desk Lamp,Furniture,S002,Prime Components,Bengaluru WH,South,7,7,668.43,1140.31,55,27,15,16,Completed,96.43,0
ORD106221,2025-11-22,P004,Bluetooth Speaker,Electronics,S008,Apex Supplies,Bengaluru WH,South,11,7,935.57,1560.66,40,14,4,2,Completed,174.22,0
ORD106222,2025-06-21,P012,Ball Pen Pack,Stationery,S002,Prime Components,Delhi WH,North,33,29,57.99,95.73,69,39,2,2,Completed,179.1,1
ORD106223,2025-11-21,P003,USB-C Cable,Electronics,S007,Global Goods India,Delhi WH,North,23,18,120.08,247.11,24,49,12,13,Completed,280.99,0
ORD106224,2025-06-10,P011,Notebook Pack,Stationery,S001,TechSource India,Pune WH,West,29,22,88.24,172.23,78,38,6,9,Completed,242.38,0
ORD106225,2025-08-04,P002,Mechanical Keyboard,Electronics,S006,National Distributors,Hyderabad WH,South,6,6,1388.39,2321.27,7,17,6,6,Completed,64.62,0
ORD106226,2025-08-07,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Mumbai WH,West,27,1,86.7,180.4,31,43,2,,Pending,186.64,0
ORD106227,2025-08-19,P006,LED Monitor,Electronics,S004,Reliable Traders,Bengaluru WH,South,6,6,7101.69,9569.32,26,8,7,8,Completed,110.65,0
ORD106228,2025-08-16,P010,Desk Lamp,Furniture,S006,National Distributors,Pune WH,West,15,15,641.29,1103.83,36,21,11,13,Completed,102.51,0
ORD106229,2025-10-19,P010,Desk Lamp,Furniture,S002,Prime Components,Delhi WH,North,8,8,602.11,1111.19,55,20,5,8,Completed,112.01,0
ORD106230,2025-03-20,P018,Desk Organizer,Accessories,S003,Metro Wholesale,Pune WH,West,13,1,133.04,291.92,89,27,7,,Pending,100.94,0
ORD106231,2025-09-18,P011,Notebook Pack,Stationery,S005,Urban Supply Co,Pune WH,West,21,19,86.97,185.99,38,49,3,3,Completed,247.37,0
